id,in_reply_to_status_id,created_at,text
581501991005863936,581386094337474560,Fri Mar 27 17:04:13 +0000 2015,@USATODAY best follow I ever did
581574401411457024,581573165492523008,Fri Mar 27 21:51:57 +0000 2015,@EdWardMDBlog @USATODAY @khjelmgaard all rumors.not confirmed at all
581573165492523008,581386094337474560,Fri Mar 27 21:47:02 +0000 2015,@USATODAY @khjelmgaard #AndreasLubitz #GermanWings #A320 #DrEd #splitup with #girlfriend one day before crash http://t.co/D9MWIenFHP
580361402663231488,580360165540642816,Tue Mar 24 13:31:55 +0000 2015,.@RichelleVHP @France24_en @FRANCE24 Please take Hashtag #4U9525 for #Germanwings Plane crash. Thank you
580361957502517248,580360165540642816,Tue Mar 24 13:34:07 +0000 2015,@RichelleVHP Safety record is not perfect. http://t.co/928i3ln8bl @France24_en @FRANCE24
580342887910494208,580339547269144576,Tue Mar 24 12:18:21 +0000 2015,"@mashable Did you mean ""mayday"" here or ""..for emergency""?"
580340609388417024,580339547269144576,Tue Mar 24 12:09:18 +0000 2015,.@mashable What does that even mean? Why would European pilots say 911 - an American emergency phone number? Nothing in article about that.
580351502671171584,580339547269144576,Tue Mar 24 12:52:35 +0000 2015,"@mashable:Latest on #Germanwings crash:Pilots signalled 911 b4dropping out of midair;airlineCEO calls this a""dark day""http://t.co/XesZCWfz2R"
580341230145572865,580339547269144576,Tue Mar 24 12:11:46 +0000 2015,@mashable #germanwings really? pilots signalled 911? So they got on a satellite phone and called a US emergency line?
580341019515883521,580339547269144576,Tue Mar 24 12:10:55 +0000 2015,“@mashable: Latest on #Germanwings crash: Pilots signaled 911 before dropping out of midair” dropping out of...no...irresponsible reporting.
580348622421811200,580339547269144576,Tue Mar 24 12:41:08 +0000 2015,@mashable http://t.co/7GXnYX4duu the man behind the lies
580345218152734720,580339547269144576,Tue Mar 24 12:27:36 +0000 2015,"@mashable didn't find ""911"" in all stories and updates, international and local german. Please don't speculate and spread lies"
580340736815718400,580339547269144576,Tue Mar 24 12:09:48 +0000 2015,@mashable you might want to change the use of 911 in this context.
580342218373890048,580339547269144576,Tue Mar 24 12:15:41 +0000 2015,@mashable yessss!!
580392813914939392,580339547269144576,Tue Mar 24 15:36:44 +0000 2015,"@Elisadurant @elisahk92 
Si c'est comme ça que les français vont faire des recherches, c'est sûr qu'ils ne vont rien trouver @mashable"
580349082406895616,580339547269144576,Tue Mar 24 12:42:58 +0000 2015,"@mashable His Facebook, https://t.co/LwXQnkqC3P Address coming shortly"
580347953069592577,580339547269144576,Tue Mar 24 12:38:29 +0000 2015,"@mashable makes reference to 911 RE #Germanwings NOTHING BUT LIES at the cost of LIVES, BOYCOT website"
580340033384775680,580339547269144576,Tue Mar 24 12:07:00 +0000 2015,@mashable signaled 911?
580340017886728192,580339547269144576,Tue Mar 24 12:06:57 +0000 2015,"@mashable Signalled 911? Called 'Mayday' would be more appropriate, factual reporting..."
580348081272676352,580340476949086208,Tue Mar 24 12:38:59 +0000 2015,@foxandfriends another great tragedy
580360161211990016,580340476949086208,Tue Mar 24 13:26:59 +0000 2015,"@foxandfriends    
What was the mayday call, terror in the sky?"
580370713745346560,580355750775656448,Tue Mar 24 14:08:55 +0000 2015,"@GeorgeKrisand3 @foxandfriends BENGHAZI, BENGHAZI,BENGHAZI,BENGHAZI,BENGHAZI!  HAHAHAHA!!"
580342470472400897,580340476949086208,Tue Mar 24 12:16:41 +0000 2015,@foxandfriends please don't spend all day on this!!! We all know who what when where ... Quit speculating on How or Why
580343913728352257,580340476949086208,Tue Mar 24 12:22:25 +0000 2015,@foxandfriends This is a tragedy but why does a foreign airline in a foreign country have to totally co-opt all news?
580342824236916737,580340476949086208,Tue Mar 24 12:18:06 +0000 2015,@foxandfriends 15:00 CET #Germanwings Press Conference.
580675526307766272,580340476949086208,Wed Mar 25 10:20:08 +0000 2015,@foxandfriends this may be the plain in control. Are in this case out of control.  They fly themselves #prayforfamily's
580370888303890432,580340476949086208,Tue Mar 24 14:09:37 +0000 2015,"@foxandfriends funny watching Doocy struggle to pronounce ""Digny les bains"""
580341529870348288,580340476949086208,Tue Mar 24 12:12:57 +0000 2015,@foxandfriends ok so.. There is no other news ? For an hour this is what we hear about ??
580377249905512450,580370888303890432,Tue Mar 24 14:34:53 +0000 2015,@madest @foxandfriends Douchey it's Douchey.
580345116658966528,580340476949086208,Tue Mar 24 12:27:12 +0000 2015,“@foxandfriends: BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/Pmogqz71Pt”Very tragic!! #Airbus320 #GermanWingsCrash
580355750775656448,580340476949086208,Tue Mar 24 13:09:28 +0000 2015,@foxandfriends ok ok ok ok ok ok enough
580674597298786304,580340476949086208,Wed Mar 25 10:16:27 +0000 2015,@foxandfriends children may not understand. Its the parents that are disrespectful. They should know better. #Patriots
580342548394352640,580340476949086208,Tue Mar 24 12:17:00 +0000 2015,@foxandfriends @VLM_va  Nothing New just rumors at this moment.
580344272576241664,580340476949086208,Tue Mar 24 12:23:51 +0000 2015,@foxandfriends Thats should be the extent of the coverage until further infor is obtained. The coverage is ridiculous and speculative enough
580342091018084352,580340476949086208,Tue Mar 24 12:15:11 +0000 2015,"@foxandfriends is there any other news in the world today. 2 hours of non stop plane crash. My condolences, but come on."
580352023033470976,580340476949086208,Tue Mar 24 12:54:39 +0000 2015,@foxandfriends rest in peace to families and friends .@Airbus
580343437536395264,580340476949086208,Tue Mar 24 12:20:32 +0000 2015,@foxandfriends 144 Passengers and 6 Crewmembers. #Germanwings
580341360948948992,580340476949086208,Tue Mar 24 12:12:17 +0000 2015,@foxandfriends As long as plane stayed in air w/only one emergency call & the wide spread debris no mention of possible terrorists on board?
580480344173993984,580326222107951104,Tue Mar 24 21:24:33 +0000 2015,@UlrichJvV I recorded this today thinking about all those lost spirits May they Rest Easy - https://t.co/cO9bSmedtW
580501976305262592,580326222107951104,Tue Mar 24 22:50:31 +0000 2015,@UlrichJvV :thank you for putting me on the TB list.
581098345227227136,580326222107951104,Thu Mar 26 14:20:16 +0000 2015,@UlrichJvV So sad to know that it was a deliberate suicide
581283472549023744,580326222107951104,Fri Mar 27 02:35:54 +0000 2015,@UlrichJvV @affinity292 how many 'nazis' did leebowitz kill ?https://t.co/bZdlBn9qiF
580732521551396864,580326222107951104,Wed Mar 25 14:06:37 +0000 2015,@UlrichJvV Hope we will not to hear this kind of news once again!
580352961362202624,580326222107951104,Tue Mar 24 12:58:23 +0000 2015,"@UlrichJvV A tragedy for the families and friends of the plane travelers and workers! Despite news, may at least some of them could survive?"
580327755121868800,580326222107951104,Tue Mar 24 11:18:13 +0000 2015,@UlrichJvV Lets wait for NTSB to tell us why it happened. I hope its not terrorism.
580335776023617536,580326222107951104,Tue Mar 24 11:50:05 +0000 2015,@UlrichJvV Это горе.Об этом будут долго говорить.Но почему забыли о сбитом Киевом боинге777 и почему ЕС и США скрывают правду?!
580327842183032832,580326222107951104,Tue Mar 24 11:18:34 +0000 2015,@UlrichJvV difficult times for the families involved what a loss
583361250639269888,580326222107951104,Wed Apr 01 20:12:15 +0000 2015,@UlrichJvV A White European terrorist did a white wing suicide terrorist attack
580356158457774080,580326222107951104,Tue Mar 24 13:11:05 +0000 2015,@UlrichJvV my support for families :-(
580344945610870785,580324027715063808,Tue Mar 24 12:26:31 +0000 2015,"“@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/86ZxkpdwIr” 😟"
580327894674579456,580324027715063808,Tue Mar 24 11:18:46 +0000 2015,"“@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/LpjqHLW66c” sigh airbus."
580333435287265280,580324027715063808,Tue Mar 24 11:40:47 +0000 2015,"😫 “@ChannelNewsAsia: JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/LpeMjw3zZM”"
580323932911362048,580323717210836992,Tue Mar 24 11:03:02 +0000 2015,@KellyNBC6 @TODAYshow RIP
580323717210836992,580323060533764097,Tue Mar 24 11:02:10 +0000 2015,#BREAKING “@TODAYshow: #Germanwings passenger plane crashes in France: http://t.co/gcXaIMM25k” #planecrash
581219554912800768,580322453928431617,Thu Mar 26 22:21:55 +0000 2015,@AJENews @germanwings was the co-pilot Christian - since no ones calling this a terrorist act!
580390811197665280,580322453928431617,Tue Mar 24 15:28:47 +0000 2015,@AJENews @germanwings yes indeed :-(.
580343629593620480,580339825649291264,Tue Mar 24 12:21:18 +0000 2015,“@NBCNews: #Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/kaBcS2rIfh http://t.co/3FSh7RHSDx” @drunkBills!!
580376517492023296,580339825649291264,Tue Mar 24 14:31:59 +0000 2015,“@NBCNews: #Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/T6uZaKHVgv http://t.co/6J9TqLwwea” sad sad day
580341606827474946,580339825649291264,Tue Mar 24 12:13:15 +0000 2015,@NBCNews terrible situation...Let's pray to God to take control!
580340609958858753,580339825649291264,Tue Mar 24 12:09:18 +0000 2015,@NBCNews Praying for the families and friends of those involved in crash. I'm so sorry for your loss.
580340617626173440,580339825649291264,Tue Mar 24 12:09:20 +0000 2015,@NBCNews que merda!
580340526236483584,580340111981867010,Tue Mar 24 12:08:58 +0000 2015,"@volkz_20 @NBCNews Ohhh man, terrible news for all the victims' families!"
580341810729369600,580339825649291264,Tue Mar 24 12:14:04 +0000 2015,#Breaking RT @NBCNews: #Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/IKWmXRw9Sk http://t.co/sms8KtXxgX
580340111981867010,580339825649291264,Tue Mar 24 12:07:19 +0000 2015,"@NBCNews @Mao_A_Moon damn, thats the airlines i normally use when going Germany bro."
580417959929212928,580339825649291264,Tue Mar 24 17:16:39 +0000 2015,Tragedy strikes again RT “@NBCNews: #Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/SSgQepeizR”
580346192367878144,580339825649291264,Tue Mar 24 12:31:29 +0000 2015,RT @NBCNews: #Germanwings passenger plane crashes in French Alps with 148 onboard http://t.co/OaZWx4f6BZ http://t.co/q9wuZeMChj
500409272807985152,500389488217309184,Fri Aug 15 22:30:42 +0000 2014,@LisaBloom @ZerlinaMaxwell The people responsible for killing #MikeBrown should not be in control of the evidence proving what happenend.
500389488217309184,,Fri Aug 15 21:12:05 +0000 2014,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390396229615617,500389488217309184,Fri Aug 15 21:15:41 +0000 2014,It's a strategy to manipulate media and misinform people. @LisaBloom
500426909860114432,500394428243390465,Fri Aug 15 23:40:47 +0000 2014,@veggietrunks @LisaBloom not necessarily. but it might show a particular disposition towards authority figures.
500390676802961408,500389488217309184,Fri Aug 15 21:16:48 +0000 2014,@LisaBloom you know the cop didnt have to know about robbery for this video to have value. you're not very good at being stupid.
500399953295208448,500394428243390465,Fri Aug 15 21:53:40 +0000 2014,@veggietrunks @leonlohr @LisaBloom it prevented future crimes by #MikeBrown
500476059880816640,500472734573658112,Sat Aug 16 02:56:05 +0000 2014,@TimWiseheart Incorrect. Was on sick person call & then driving came across Brown & friend walking & asked they get off the road @LisaBloom
500390996673585152,500389488217309184,Fri Aug 15 21:18:05 +0000 2014,"@LisaBloom Polluting potential jurors by any Chief of LEOs should be an intentional malice reprimand,+ the county DA may be his Advisor"
500698984877666304,500426909860114432,Sat Aug 16 17:41:55 +0000 2014,"@leonlohr @LisaBloom I rolled through a stop sign once, the cop was shouting at me like I killed someone. I was terrified. They #overreact."
500698326720086017,500426909860114432,Sat Aug 16 17:39:18 +0000 2014,@leonlohr @LisaBloom and who would blame them when those authority figures are gunning surrendering suspects down?
500407103774003201,500389488217309184,Fri Aug 15 22:22:05 +0000 2014,@LisaBloom but mike brown knew about the robbery and DIDN'T know the cop didn't know - that's what makes it POSSIBLY relevant
500472734573658112,500389488217309184,Sat Aug 16 02:42:52 +0000 2014,"@LisaBloom the chief said this am that cop was at a call for sick person, then got the call for store strong arm robbery"
500390919951351808,500389488217309184,Fri Aug 15 21:17:46 +0000 2014,@LisaBloom Lisa is he the confirmed robber?
500415611449909249,500389488217309184,Fri Aug 15 22:55:53 +0000 2014,@LisaBloom Did the media ask for the video under FOIA as the Chief of Police said? And why was video released without  commentary in am?
500478671451586560,500476059880816640,Sat Aug 16 03:06:28 +0000 2014,@29plussome @LisaBloom seems like theres soo much about this case it gets confusing yet there isnt enough info??
500391396910456832,500389488217309184,Fri Aug 15 21:19:40 +0000 2014,@LisaBloom #MikeBrown connects the robbery w shooting. dont have to be a genius. a guy who shoves clerk is s'posed to raise his hands later?
500397204730048512,500389488217309184,Fri Aug 15 21:42:45 +0000 2014,@LisaBloom did of release the report filed by Wilson?
500395032718110721,500389488217309184,Fri Aug 15 21:34:07 +0000 2014,@LisaBloom I want to believe its total incompetence.  But its was all on purpose to change public opinion.  My guess is it will continue
500391055259598849,500390764518854656,Fri Aug 15 21:18:19 +0000 2014,@RobKCorbettEsq @LisaBloom And it is down right disrespectful to the young man and his family.
500399784394764288,500389488217309184,Fri Aug 15 21:53:00 +0000 2014,"@LisaBloom he didn't say he didn't know about the robbery, it went out over radio, he said he didn't know #MikeBrown was a suspect"
500479810939142144,500478509366915072,Sat Aug 16 03:11:00 +0000 2014,"@TimWiseheart It's like the 'connect the dots' books. If they sold cliff notes, they'd be outdated by day end. Bumbling idiots @LisaBloom"
500757739480842242,500741014181531648,Sat Aug 16 21:35:23 +0000 2014,@leonlohr @LisaBloom Yep!! Splitting image in everything except one has black hair and other blonde....
500390764518854656,500389488217309184,Fri Aug 15 21:17:09 +0000 2014,@LisaBloom @lawalazu  it's about changing the narrative.
500390243716304896,500389488217309184,Fri Aug 15 21:15:05 +0000 2014,"@LisaBloom that's unfortunate. signed, ferguson PD"
500390975819513856,500389488217309184,Fri Aug 15 21:18:00 +0000 2014,@LisaBloom @southerntalker #Ferguson Chief needs to be removed from his job...I never meant 4 this 2 happen..don't insult our intelligence
500743658451107842,500698984877666304,Sat Aug 16 20:39:26 +0000 2014,"@veggietrunks @LisaBloom sad that happened to you. no doubt there are racist/ignorant cops. but not all, maybe not #Ferguson"
500478509366915072,500476059880816640,Sat Aug 16 03:05:49 +0000 2014,@29plussome @LisaBloom i relistened to the press conf & ur right i was wrong
500670228708462592,500390676802961408,Sat Aug 16 15:47:39 +0000 2014,@leonlohr @LisaBloom But she's very good at instigating and baiting....just like her mother. Smh
500742011834470401,500698326720086017,Sat Aug 16 20:32:53 +0000 2014,@veggietrunks @LisaBloom since the 'witness' version is incomplete/inaccurate the whole 'hands up' part prob isn't true either #Ferguson
500392686260879360,500389488217309184,Fri Aug 15 21:24:47 +0000 2014,@LisaBloom Have to show Mike without clean hands somehow.
500395857473466368,500389488217309184,Fri Aug 15 21:37:23 +0000 2014,@LisaBloom that's what I thought too... http://t.co/SALT2ztcEq
500389858243006464,500389488217309184,Fri Aug 15 21:13:33 +0000 2014,"@LisaBloom @ZerlinaMaxwell For that reason precisely, media should refrain from connecting the two. Stay with the shooting story."
500394092484755458,500389488217309184,Fri Aug 15 21:30:23 +0000 2014,@LisaBloom @Pixelfish #IMMORTALCONSCIOUSNESS https://t.co/f1mezwr58r
500391932934512640,500389488217309184,Fri Aug 15 21:21:48 +0000 2014,@LisaBloom  stranger by the second
500458931723202561,500389488217309184,Sat Aug 16 01:48:02 +0000 2014,@LisaBloom Of course he did. It gave people time to solidify the opinions that they already had. It was a calculated move.
500394428243390465,500391396910456832,Fri Aug 15 21:31:43 +0000 2014,@leonlohr @LisaBloom Shoving a clerk means you'll take on a police officer with a  gun? #SoundLogic #YesThisIsSarcasm #MikeBrown
500741014181531648,500670228708462592,Sat Aug 16 20:28:55 +0000 2014,@missypach @LisaBloom i had no idea that was her mom.
500345018926645250,500344751934406656,Fri Aug 15 18:15:23 +0000 2014,".@KeepItRealist This ""fucking moron"" has an IQ of 140 &amp; admission to med school, but you are DEFINITELY a fucking racist. #Ferguson"
500338356387999745,500332933098385408,Fri Aug 15 17:48:54 +0000 2014,@kristinpuhl @OpFerguson attacking an officer is no a misdemeanor ....
500338593391341568,500338356387999745,Fri Aug 15 17:49:51 +0000 2014,"@DJJonSTL @OpFerguson Hey look, it's a fucking racist! BLOCK, you son of a bitch."
500344751934406656,500332933098385408,Fri Aug 15 18:14:19 +0000 2014,"@kristinpuhl If you don't think there is clear motive in fighting or fleeing from police after robbery, you are a fucking moron. #Ferguson"
500343675575361536,500332933098385408,Fri Aug 15 18:10:02 +0000 2014,"@kristinpuhl Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole.
 #FERGUSON"
500344654319988741,500343675575361536,Fri Aug 15 18:13:56 +0000 2014,.@4200boise Damn right you're an asshole! Since when is shooting an UNARMED TEENAGER ok? Only racists find it acceptable.  #Ferguson
500337288564723712,500332933098385408,Fri Aug 15 17:44:40 +0000 2014,"@kristinpuhl ""might"" does not even constitute evidenciary support for ANY criminal charges."
500345416320581632,500345018926645250,Fri Aug 15 18:16:57 +0000 2014,@kristinpuhl You've confirmed. Only the true idiots try to brag about their IQ on social media and believe admission equals intelligence.
500332933098385408,,Fri Aug 15 17:27:21 +0000 2014,"If you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #Ferguson"
500356831542538240,500298752469770240,Fri Aug 15 19:02:19 +0000 2014,"Shoot unarmed kid.
Conceal evidence.
Impose martial law.
Harass reporters.
Smear the victim.
Worst. Police. Ever.

| @140elect 
#Ferguson MT"
500299301415702528,500298752469770240,Fri Aug 15 15:13:43 +0000 2014,@140elect just think how this story would be if the cop was black and the vic was white
500301979336593408,500298752469770240,Fri Aug 15 15:24:21 +0000 2014,"@140elect @TrendingBlue If only they had the balls to say ""We're sorry"""
500322928060563457,500322539814789121,Fri Aug 15 16:47:36 +0000 2014,"@AkaDimiX @140elect I was like, WTF, you could just wring a little kids neck, no need for a gun.  Until we find out the guy is frigging 6'2"
500488971080962048,500486955692728320,Sat Aug 16 03:47:24 +0000 2014,"@JimmyA_Shook1s @140elect u win. 
@sternshow i'm apparently not qualified for hottie of the week anymore. take it back."
500324564237578240,500324396285054976,Fri Aug 15 16:54:06 +0000 2014,"@DostoevskyShade legally speaking , yeah he was."
500298752469770240,,Fri Aug 15 15:11:32 +0000 2014,"Shoot unarmed kid.
Conceal evidence.
Impose martial law.
Harass reporters.
Smear the victim.
Worst. Police. Ever.
#Ferguson #MikeBrown"
500439803465592832,500431611364524033,Sat Aug 16 00:32:01 +0000 2014,"@JimmyA_Shook1s @140elect done. i read ""comprehension"". now what, genius?"
500322663823589376,500322402656878592,Fri Aug 15 16:46:33 +0000 2014,".@AkaDimiX @140elect B/c that's the obvious lie. Everything else theoretically could've happened. But 6'4, 290 pound man is no ""kid""."
500322539814789121,500310561994047488,Fri Aug 15 16:46:03 +0000 2014,@DostoevskyShade @140elect like me mistakenly calling an 18 year old a kid is worse than the other 4 points?
500323219556298753,500323069836410880,Fri Aug 15 16:48:45 +0000 2014,"@AkaDimiX @140elect Yeah, tell that to the 300 pound 6'4 dude who confronts you versus a 140 pound 5'2 30 yr old."
500300182844878848,500299923980824576,Fri Aug 15 15:17:13 +0000 2014,@140elect Here are pixs I have. http://t.co/jn6wWj5pVW
500324845427916800,500324564237578240,Fri Aug 15 16:55:13 +0000 2014,@AkaDimiX legally speaking it doesn't matter. the question of reasonable fear is at issue + the krauts were definitely afraid of my grandpa.
500323874140323840,500323219556298753,Fri Aug 15 16:51:21 +0000 2014,@DostoevskyShade all eyewitnesses we've heard from say the cop dragged MB towards his car through his window.  The cop initiated.
500486955692728320,500439803465592832,Sat Aug 16 03:39:23 +0000 2014,@HIRED__GUN @140elect you don't. I also think you're lying abt your entire online identity.
500310561994047488,500298752469770240,Fri Aug 15 15:58:27 +0000 2014,".@140elect @AkaDimiX ""Kid"".  He was just a harmless little baby, just got out of kindergarten..."
500323593805660160,500322805083553792,Fri Aug 15 16:50:14 +0000 2014,@DostoevskyShade @140elect trayvon was 17 when he got killed.  Legally a minor.
500454975185879040,500452111692595201,Sat Aug 16 01:32:18 +0000 2014,@DostoevskyShade @AkaDimiX @140elect I think that's all you got time for.
500453921999970304,500298752469770240,Sat Aug 16 01:28:07 +0000 2014,@140elect Why should only cops be allowed to have guns again? #gunsense #UniteBlue
500300692285038592,500298752469770240,Fri Aug 15 15:19:14 +0000 2014,"@140elect Police Force or Apartheid? Two thirds of 21,000 residents are black - Police force 3 black &amp; 50 white policemen"
500323069836410880,500322663823589376,Fri Aug 15 16:48:10 +0000 2014,"@DostoevskyShade @140elect 17 is a minor, 18's an adult.  Being big has no relevance."
500397966071693312,500299435793219584,Fri Aug 15 21:45:46 +0000 2014,"@HIRED__GUN @140elect all the reactionaries learned this ""strong-arm"" phrase today."
500442407830581248,500387816015007744,Sat Aug 16 00:42:22 +0000 2014,.@JPantsdotcom @AkaDimiX @140elect Why do you start your question with a lie?
500324396285054976,500324120689930241,Fri Aug 15 16:53:26 +0000 2014,"@AkaDimiX My grandfather enlisted in WWII when he was 17.  That's not a kid, despite the sissification of this nation."
500431611364524033,500413925020934145,Fri Aug 15 23:59:28 +0000 2014,@HIRED__GUN @140elect try reading comprehension.
500413925020934145,500397966071693312,Fri Aug 15 22:49:11 +0000 2014,"@JimmyA_Shook1s @140elect sure. everyone lies but the ""minority"" in these situations."
500322402656878592,500310561994047488,Fri Aug 15 16:45:30 +0000 2014,"@DostoevskyShade @140elect 18 is young in absolute terms, an adult legally speaking.  But why pick that out of all that to respond to?"
500387816015007744,500322663823589376,Fri Aug 15 21:05:26 +0000 2014,@DostoevskyShade @AkaDimiX @140elect It's fine if you don't care about this one black kid. But don't you care about due process?!
500324239652958208,500323874140323840,Fri Aug 15 16:52:48 +0000 2014,"@AkaDimiX Yes, let's have an investigation. But you think someone can drag that guy anywhere, let alone a window?  Nah."
500452111692595201,500451964283789313,Sat Aug 16 01:20:56 +0000 2014,"@JPantsdotcom @AkaDimiX @140elect I'm sorry ""kid"", I gotz no times for bs.  Peace."
500299923980824576,500298752469770240,Fri Aug 15 15:16:11 +0000 2014,@140elect compare the pix... store dude in flip-flops. Mike Brown- pix look like running shoes? (need better pix of Mike Brown in street)
500300699738316800,500300182844878848,Fri Aug 15 15:19:16 +0000 2014,@140elect better camera pic. clearly shows flip flops http://t.co/xrH5J8Szen
500310617686040576,500299301415702528,Fri Aug 15 15:58:41 +0000 2014,.@ArthurAndrews5 @140elect You wouldn't have heard shit about it.
500307435668930561,500298752469770240,Fri Aug 15 15:46:02 +0000 2014,@140elect @Upsilon_Ab It's almost like the local cops are pissed it was so calm last night and want to inflame public opinion again
500451964283789313,500442407830581248,Sat Aug 16 01:20:20 +0000 2014,@DostoevskyShade @AkaDimiX @140elect sorry what now?
500301171395809281,500298752469770240,Fri Aug 15 15:21:09 +0000 2014,@140elect @TrendingBlue Said the typical Libtard.
500311633458364416,500298752469770240,Fri Aug 15 16:02:43 +0000 2014,@140elect Fox News will talk about it now
500303039589122049,500298752469770240,Fri Aug 15 15:28:34 +0000 2014,@140elect @AnonymousPress It sounds similar to what the Egyptian police did to Khalid Saeid in 2011!
500323822730747904,500323593805660160,Fri Aug 15 16:51:09 +0000 2014,"@AkaDimiX @140elect It's abt being fearful something bad could happen to you. A little kid is not reasonable fear. A dude taller than u, yes"
500322805083553792,500322539814789121,Fri Aug 15 16:47:06 +0000 2014,@AkaDimiX @140elect It is.  I'm calling out this shit media every time now.  I had the reaction everyone did when they saw Trayvon's pic.
500444523039039488,500298752469770240,Sat Aug 16 00:50:46 +0000 2014,@140elect And they think we're buying this bullshit!
500321978373656577,500298752469770240,Fri Aug 15 16:43:49 +0000 2014,"@140elect Or, for all we know, it's standard practice."
500324120689930241,500323822730747904,Fri Aug 15 16:52:20 +0000 2014,"@DostoevskyShade call him a big ass kid then.  But size or being ""intimidating"" doesn't take away your youth, inexperience, kid status"
500299435793219584,500298752469770240,Fri Aug 15 15:14:15 +0000 2014,@140elect exactly. if the criminal commits strong-arm robbery but has no weapon when he grasps for the officers he should be let go.
501145902007222272,500281094239817728,Sun Aug 17 23:17:48 +0000 2014,"@scATX @taiping2 a story that continues to repeat itself, over and over and over in America. #Ferguson"
500282232855334912,500281094239817728,Fri Aug 15 14:05:53 +0000 2014,@scATX You are supposed to not be biased when you're a journalist. Glad you can come up with that decision without knowing all the facts
500306952241840128,500281094239817728,Fri Aug 15 15:44:07 +0000 2014,@scATX If they were criminals why did the police not arrest his friend right away?They shot one robber & let the other go #MikeBrown
501730232790183936,500281094239817728,Tue Aug 19 13:59:43 +0000 2014,@scATX no he was walking IN the street big difference
500281536919642112,500281094239817728,Fri Aug 15 14:03:07 +0000 2014,@scATX it's sound like they may have been racially profiling him as a suspect
500363126294863876,,Fri Aug 15 19:27:20 +0000 2014,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500383873482891264,500363126294863876,Fri Aug 15 20:49:46 +0000 2014,@NerdyWonka Walking in the street while #Black
500364276281122817,500363126294863876,Fri Aug 15 19:31:54 +0000 2014,@NerdyWonka  Wrong. The violent assault #MikeBrown committed makes it more likely he attacked the cops minutes later.  #Ferguson
500363420689248256,500363126294863876,Fri Aug 15 19:28:30 +0000 2014,@NerdyWonka But... There was something leading up to the shooting? Or what?
500387635429642240,500363126294863876,Fri Aug 15 21:04:43 +0000 2014,@NerdyWonka if he was not a suspect why was #MikeBrown inside the police car in the first place? Or was he ever  near the police car?
500382947229581312,500363126294863876,Fri Aug 15 20:46:05 +0000 2014,@NerdyWonka no they did not
500385377656377346,500363126294863876,Fri Aug 15 20:55:45 +0000 2014,@NerdyWonka Hmm. That's not what I heard at all.  What's your source and quote?
500560404985036800,500559920841109504,Sat Aug 16 08:31:15 +0000 2014,@wordacrobatics @NerdyWonka Examples please
500363941114298368,500363420689248256,Fri Aug 15 19:30:34 +0000 2014,“@mamajeannielove: @NerdyWonka But... There was something leading up to the shooting? Or what?”-& soon they'll say officer felt a gun onMike
500285997587107840,500284976425095168,Fri Aug 15 14:20:51 +0000 2014,@chrisnmartin @godivapearl14 @edeweysmith if that's what makes you feel better about #MikeBrown's murder.....
500290522016382976,500289898415652866,Fri Aug 15 14:38:50 +0000 2014,@chrisnmartin @edeweysmith @jmccray exactly my point a muscle bound guy shows chest-wise /big guy has softer shoulders round in belly
500284570722652160,500284155121651715,Fri Aug 15 14:15:11 +0000 2014,"@chrisnmartin @godivapearl14 @edeweysmith so the ? Becomes, why is this impt to his murder? Less innocent=kool to kill?"
500279402635067393,500279189405433858,Fri Aug 15 13:54:38 +0000 2014,@edeweysmith he just admitted on national TV that Michael Brown was racially profiled
500280396010229760,500279189405433858,Fri Aug 15 13:58:35 +0000 2014,@edeweysmith We need b careful of jumping 2 conclusions. Waiting to see this videotape.
500281136816594944,500279189405433858,Fri Aug 15 14:01:32 +0000 2014,@edeweysmith VERY SLICK PASTOR!
500279528225120256,500279189405433858,Fri Aug 15 13:55:08 +0000 2014,"@edeweysmith I thought Mike Brown was ""struggling"" for the cops gun? Total lies by police chief"
500285385566855168,500284156673544192,Fri Aug 15 14:18:25 +0000 2014,@chrisnmartin @edeweysmith @jmccray these pics show an altercation in a store NOT a robbery!
500287967253262336,500279189405433858,Fri Aug 15 14:28:40 +0000 2014,"“@edeweysmith: That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson”"
500280663065772032,500279189405433858,Fri Aug 15 13:59:39 +0000 2014,@edeweysmith Chief should go to Hollywood & write suspense thrillers! #Ferguson #MikeBrown
